gender,age,income,year_joined,received-to-viewed-ratio,received-to-completed-ratio,average_transaction_value,number_of_transactions,predicted_cluster
M,68.0,55000.0,2018,100.0,0.0,3.0866666666666664,3.0,3
M,47.0,44000.0,2014,50.0,0.0,2.4699999999999993,11.0,1
M,67.0,93000.0,2016,66.66666666666666,100.0,26.004,5.0,2
M,19.0,70000.0,2017,83.33333333333334,50.0,17.534374999999997,16.0,4
M,57.0,46000.0,2018,40.0,20.0,5.011666666666667,6.0,6
M,52.0,94000.0,2015,83.33333333333334,50.0,28.668333333333333,6.0,0
M,58.0,48000.0,2018,40.0,0.0,2.981666666666667,6.0,6
F,30.0,54000.0,2018,60.0,20.0,5.618,5.0,6
M,57.0,120000.0,2015,50.0,50.0,27.62142857142857,7.0,2
F,58.0,89000.0,2018,100.0,0.0,27.645000000000003,4.0,3
M,52.0,89000.0,2016,83.33333333333334,33.33333333333333,28.83,2.0,3
M,68.0,57000.0,2015,66.66666666666666,66.66666666666666,14.24888888888889,9.0,1
F,64.0,71000.0,2017,60.0,100.0,18.229333333333336,15.0,4
M,44.0,40000.0,2018,33.33333333333333,0.0,1.2000000000000002,2.0,6
F,58.0,81000.0,2016,60.0,100.0,21.581666666666674,12.0,0
M,21.0,62000.0,2016,66.66666666666666,33.33333333333333,3.5784615384615384,13.0,4
M,81.0,38000.0,2018,100.0,0.0,2.3066666666666666,6.0,3
M,50.0,39000.0,2018,80.0,80.0,9.9,10.0,4
M,20.0,45000.0,2015,100.0,100.0,8.48,12.0,4
F,61.0,77000.0,2017,75.0,50.0,21.903333333333336,3.0,2
F,75.0,42000.0,2018,100.0,33.33333333333333,3.4120000000000004,5.0,3
F,72.0,62000.0,2018,75.0,75.0,12.285714285714288,7.0,3
M,33.0,38000.0,2017,33.33333333333333,100.0,11.40625,8.0,4
F,51.0,71000.0,2017,75.0,0.0,4.335,10.0,3
M,51.0,52000.0,2017,100.0,50.0,20.948,5.0,3
M,88.0,52000.0,2017,80.0,0.0,2.31,2.0,3
M,54.0,56000.0,2016,100.0,83.33333333333334,12.271428571428572,7.0,0
F,22.0,45000.0,2017,60.0,40.0,110.895,4.0,5
M,59.0,42000.0,2017,50.0,0.0,1.84,4.0,6
F,35.0,51000.0,2018,66.66666666666666,66.66666666666666,11.981111111111112,9.0,4
M,53.0,35000.0,2014,33.33333333333333,0.0,2.2325000000000004,4.0,1
F,67.0,57000.0,2017,100.0,33.33333333333333,13.333333333333334,3.0,3
M,57.0,63000.0,2015,100.0,80.0,15.314444444444442,9.0,0
M,43.0,75000.0,2016,100.0,75.0,16.01833333333333,6.0,0
F,34.0,75000.0,2016,66.66666666666666,33.33333333333333,19.493571428571432,14.0,4
M,61.0,56000.0,2017,83.33333333333334,16.666666666666664,3.1228571428571428,7.0,3
F,59.0,116000.0,2016,66.66666666666666,66.66666666666666,27.47857142857143,7.0,2
M,63.0,65000.0,2017,50.0,0.0,4.39,7.0,6
F,40.0,73000.0,2018,40.0,0.0,2.672,5.0,6
M,54.0,40000.0,2014,50.0,0.0,2.413124999999999,16.0,1
M,42.0,70000.0,2018,25.0,25.0,3.09,6.0,6
F,53.0,94000.0,2017,100.0,40.0,18.796666666666667,3.0,3
F,76.0,95000.0,2017,40.0,40.0,31.250000000000004,4.0,2
F,60.0,73000.0,2018,0.0,100.0,22.3175,4.0,2
M,41.0,35000.0,2018,50.0,33.33333333333333,15.372857142857141,7.0,6
M,63.0,94000.0,2017,83.33333333333334,83.33333333333334,26.603333333333335,9.0,0
M,34.0,35000.0,2018,66.66666666666666,0.0,2.9450000000000003,6.0,6
F,60.0,88000.0,2017,83.33333333333334,16.666666666666664,27.17,3.0,3
M,87.0,57000.0,2018,100.0,80.0,165.29666666666665,3.0,5
F,69.0,95000.0,2013,100.0,75.0,20.7,6.0,0
M,35.0,52000.0,2018,66.66666666666666,16.666666666666664,4.225714285714285,7.0,6
F,43.0,61000.0,2016,50.0,25.0,3.7199999999999998,9.0,6
F,56.0,93000.0,2018,100.0,66.66666666666666,17.615000000000002,2.0,3
M,63.0,79000.0,2016,80.0,100.0,24.222857142857144,7.0,0
M,37.0,77000.0,2017,100.0,20.0,22.31,1.0,3
M,65.0,70000.0,2017,50.0,50.0,3.1049999999999995,4.0,6
M,63.0,61000.0,2017,100.0,75.0,21.296000000000003,5.0,0
F,26.0,31000.0,2017,100.0,0.0,7.6049999999999995,6.0,6
F,31.0,32000.0,2017,75.0,75.0,8.36,4.0,4
F,87.0,79000.0,2017,100.0,100.0,21.58363636363636,11.0,0
M,24.0,56000.0,2017,100.0,0.0,7.1,1.0,6
F,69.0,78000.0,2016,75.0,25.0,20.21666666666667,3.0,2
F,64.0,59000.0,2017,100.0,50.0,2.878,5.0,3
F,92.0,77000.0,2014,100.0,100.0,18.39875,8.0,0
M,37.0,50000.0,2017,80.0,40.0,2.9877777777777776,9.0,4
F,26.0,36000.0,2016,66.66666666666666,66.66666666666666,9.343529411764706,17.0,4
M,29.0,70000.0,2017,83.33333333333334,50.0,19.3875,8.0,4
F,39.0,74000.0,2016,66.66666666666666,66.66666666666666,3.8618181818181814,11.0,4
M,45.0,63000.0,2018,40.0,40.0,6.209999999999999,5.0,6
M,50.0,59000.0,2018,80.0,20.0,13.166666666666666,3.0,3
F,53.0,55000.0,2017,83.33333333333334,100.0,15.384615384615383,13.0,4
M,56.0,111000.0,2017,100.0,25.0,19.733333333333334,3.0,3
M,30.0,47000.0,2018,40.0,40.0,3.1824999999999997,8.0,6
F,33.0,54000.0,2018,66.66666666666666,33.33333333333333,3.514285714285714,7.0,6
F,56.0,57000.0,2018,50.0,66.66666666666666,14.135000000000002,10.0,4
F,31.0,53000.0,2016,80.0,80.0,13.242142857142854,14.0,4
M,53.0,41000.0,2016,60.0,40.0,1.7417647058823529,17.0,1
F,60.0,32000.0,2017,80.0,40.0,8.418181818181816,11.0,4
M,36.0,48000.0,2017,83.33333333333334,33.33333333333333,3.73,3.0,6
M,63.0,38000.0,2017,80.0,20.0,3.4483333333333337,6.0,6
M,70.0,66000.0,2016,100.0,50.0,18.567999999999998,10.0,0
M,63.0,89000.0,2016,100.0,83.33333333333334,21.591250000000002,8.0,0
F,51.0,65000.0,2016,100.0,75.0,15.99727272727273,11.0,0
M,21.0,48000.0,2016,60.0,60.0,3.7522222222222226,18.0,4
F,24.0,60000.0,2016,100.0,75.0,12.837499999999999,12.0,4
M,73.0,32000.0,2018,60.0,40.0,3.4488888888888893,9.0,6
F,49.0,56000.0,2017,66.66666666666666,66.66666666666666,16.521,10.0,4
M,56.0,42000.0,2017,75.0,75.0,10.427499999999998,8.0,4
M,87.0,54000.0,2017,60.0,20.0,4.517499999999999,4.0,3
F,53.0,62000.0,2018,66.66666666666666,66.66666666666666,3.2359999999999998,10.0,4
M,33.0,34000.0,2017,50.0,0.0,3.8733333333333335,3.0,6
M,51.0,40000.0,2017,66.66666666666666,16.666666666666664,2.1557142857142852,7.0,6
M,78.0,87000.0,2016,100.0,100.0,22.232142857142858,14.0,0
M,63.0,70000.0,2015,66.66666666666666,66.66666666666666,19.557,10.0,0
F,77.0,78000.0,2016,75.0,50.0,13.965,4.0,2
M,25.0,37000.0,2017,66.66666666666666,66.66666666666666,8.241818181818182,11.0,4
M,48.0,43000.0,2017,50.0,75.0,9.471,10.0,4
F,58.0,72000.0,2016,66.66666666666666,83.33333333333334,18.15714285714285,14.0,0
F,44.0,56000.0,2016,60.0,80.0,35.498125,16.0,4
F,53.0,66000.0,2016,100.0,40.0,16.158333333333335,6.0,3
F,50.0,103000.0,2016,50.0,100.0,32.156,5.0,2
F,59.0,38000.0,2015,75.0,0.0,3.006153846153846,13.0,1
M,65.0,36000.0,2015,75.0,50.0,3.5009523809523806,21.0,1
M,68.0,77000.0,2016,100.0,75.0,20.768749999999997,8.0,0
M,47.0,55000.0,2017,100.0,80.0,14.389999999999999,9.0,4
F,59.0,57000.0,2017,83.33333333333334,100.0,15.336363636363638,11.0,4
F,55.0,58000.0,2016,100.0,100.0,18.54,5.0,0
F,73.0,57000.0,2017,60.0,80.0,14.14777777777778,9.0,0
F,41.0,40000.0,2015,100.0,60.0,9.491666666666667,18.0,4
M,32.0,38000.0,2017,66.66666666666666,0.0,1.54,6.0,6
M,73.0,55000.0,2017,100.0,25.0,17.695714285714285,7.0,3
F,55.0,87000.0,2017,40.0,40.0,25.149999999999995,3.0,2
M,63.0,57000.0,2018,60.0,20.0,7.152857142857143,7.0,6
M,66.0,76000.0,2017,100.0,60.0,18.846666666666668,6.0,3
M,23.0,39000.0,2014,33.33333333333333,33.33333333333333,2.802,10.0,1
M,70.0,68000.0,2018,100.0,60.0,15.280000000000001,6.0,3
F,60.0,85000.0,2017,75.0,75.0,25.254999999999995,8.0,2
M,21.0,39000.0,2015,80.0,0.0,2.3726315789473684,19.0,1
F,92.0,63000.0,2018,100.0,33.33333333333333,18.955,2.0,3
F,81.0,108000.0,2018,75.0,25.0,29.974,5.0,2
M,59.0,108000.0,2017,80.0,80.0,32.54375,8.0,2
F,67.0,87000.0,2018,75.0,50.0,22.5325,4.0,2
F,48.0,52000.0,2017,100.0,66.66666666666666,13.271818181818183,11.0,4
M,28.0,35000.0,2017,75.0,50.0,10.416153846153849,13.0,4
M,66.0,49000.0,2017,60.0,0.0,1.9100000000000001,4.0,6
F,64.0,98000.0,2017,66.66666666666666,66.66666666666666,27.096000000000004,5.0,2
M,51.0,63000.0,2014,66.66666666666666,33.33333333333333,13.557500000000001,4.0,1
F,30.0,51000.0,2017,100.0,75.0,13.31142857142857,7.0,4
M,31.0,34000.0,2017,50.0,75.0,8.578571428571427,7.0,4
M,35.0,38000.0,2017,75.0,0.0,2.15625,8.0,6
F,57.0,116000.0,2015,50.0,75.0,27.310000000000002,2.0,2
F,70.0,97000.0,2015,100.0,80.0,22.9175,12.0,0
O,67.0,37000.0,2018,60.0,20.0,4.148333333333333,6.0,6
M,60.0,97000.0,2018,75.0,25.0,25.275,4.0,3
F,78.0,72000.0,2014,100.0,75.0,15.581250000000002,8.0,0
F,82.0,109000.0,2017,80.0,100.0,26.624166666666667,12.0,0
M,49.0,77000.0,2018,100.0,16.666666666666664,21.59,1.0,3
F,73.0,39000.0,2017,66.66666666666666,0.0,4.007142857142857,7.0,6
F,39.0,47000.0,2016,100.0,100.0,11.675,16.0,4
M,30.0,73000.0,2018,75.0,25.0,2.481428571428572,7.0,6
M,59.0,85000.0,2018,100.0,25.0,24.26,2.0,3
M,72.0,37000.0,2017,100.0,60.0,9.2475,8.0,3
F,46.0,54000.0,2015,100.0,80.0,13.407999999999998,10.0,0
M,43.0,53000.0,2015,100.0,66.66666666666666,14.162727272727274,11.0,4
F,53.0,69000.0,2015,100.0,60.0,17.122500000000002,8.0,0
F,49.0,75000.0,2018,100.0,25.0,21.793333333333333,3.0,3
F,61.0,72000.0,2017,100.0,83.33333333333334,20.09,10.0,0
M,22.0,50000.0,2014,100.0,20.0,8.01736842105263,19.0,1
M,37.0,39000.0,2018,50.0,25.0,3.8033333333333332,3.0,6
M,45.0,73000.0,2018,100.0,100.0,17.685000000000002,10.0,4
M,40.0,42000.0,2018,100.0,40.0,4.26,5.0,3
F,91.0,95000.0,2016,100.0,50.0,23.932499999999997,8.0,0
M,75.0,42000.0,2018,66.66666666666666,0.0,2.03,2.0,6
F,54.0,77000.0,2015,100.0,83.33333333333334,22.422000000000004,10.0,0
M,37.0,57000.0,2018,60.0,40.0,3.676428571428571,14.0,4
M,32.0,32000.0,2017,20.0,40.0,8.12090909090909,11.0,6
M,21.0,35000.0,2018,75.0,0.0,1.7216666666666667,6.0,6
M,62.0,58000.0,2016,80.0,80.0,16.93,4.0,0
F,67.0,116000.0,2017,83.33333333333334,33.33333333333333,35.32,2.0,2
F,31.0,30000.0,2017,75.0,0.0,1.065,2.0,6
M,41.0,81000.0,2016,100.0,100.0,17.0625,4.0,0
F,65.0,97000.0,2015,80.0,80.0,28.452999999999996,10.0,0
M,55.0,76000.0,2018,50.0,16.666666666666664,20.8525,4.0,6
M,56.0,51000.0,2014,100.0,0.0,11.933333333333332,6.0,1
M,66.0,70000.0,2016,100.0,33.33333333333333,3.0975,12.0,0
M,58.0,61000.0,2017,75.0,75.0,2.626666666666667,18.0,4
M,58.0,59000.0,2017,25.0,50.0,6.048,5.0,6
F,37.0,64000.0,2016,75.0,50.0,15.807999999999998,10.0,4
M,64.0,77000.0,2015,66.66666666666666,83.33333333333334,21.428,10.0,0
M,34.0,60000.0,2016,66.66666666666666,50.0,15.081764705882355,17.0,4
F,49.0,115000.0,2017,50.0,66.66666666666666,23.6075,4.0,2
M,71.0,84000.0,2017,33.33333333333333,66.66666666666666,27.061666666666667,6.0,2
O,62.0,74000.0,2017,80.0,40.0,17.145,6.0,3
M,58.0,43000.0,2018,50.0,25.0,1.988,5.0,6
M,56.0,70000.0,2018,75.0,50.0,16.7125,4.0,3
M,54.0,92000.0,2016,20.0,40.0,28.348000000000003,5.0,2
M,65.0,71000.0,2017,50.0,50.0,19.081,10.0,2
F,45.0,98000.0,2017,100.0,80.0,25.13692307692308,13.0,0
F,49.0,63000.0,2017,100.0,100.0,18.80625,8.0,0
M,54.0,40000.0,2013,100.0,75.0,6.233499999999999,20.0,1
M,92.0,53000.0,2018,40.0,0.0,1.8259999999999998,5.0,6
M,55.0,98000.0,2017,83.33333333333334,83.33333333333334,26.15,11.0,0
F,58.0,77000.0,2017,50.0,66.66666666666666,22.207272727272727,11.0,2
F,61.0,76000.0,2016,60.0,20.0,21.0675,4.0,2
F,22.0,40000.0,2017,66.66666666666666,16.666666666666664,5.098333333333334,6.0,6
M,54.0,38000.0,2013,25.0,25.0,4.022,10.0,1
F,83.0,31000.0,2018,100.0,40.0,7.988000000000001,5.0,3
M,19.0,74000.0,2018,75.0,0.0,2.8800000000000003,3.0,6
M,45.0,71000.0,2016,100.0,100.0,19.08142857142857,14.0,0
M,69.0,61000.0,2018,40.0,40.0,3.510909090909091,11.0,6
M,55.0,96000.0,2013,100.0,100.0,24.425,10.0,0
M,59.0,90000.0,2017,100.0,83.33333333333334,22.133636363636363,11.0,0
F,61.0,45000.0,2018,40.0,20.0,3.535833333333333,12.0,6
M,68.0,49000.0,2016,50.0,25.0,9.23333333333333,15.0,1
M,54.0,64000.0,2016,66.66666666666666,50.0,15.228235294117647,17.0,1
M,36.0,40000.0,2013,33.33333333333333,33.33333333333333,2.9600000000000004,6.0,1
O,60.0,69000.0,2017,80.0,60.0,3.171764705882353,17.0,4
F,28.0,41000.0,2018,100.0,100.0,10.74076923076923,13.0,4
M,42.0,44000.0,2018,75.0,75.0,15.404444444444444,9.0,4
F,69.0,105000.0,2015,75.0,50.0,25.790000000000003,6.0,2
F,47.0,97000.0,2014,100.0,80.0,139.0825,8.0,5
O,21.0,45000.0,2015,40.0,20.0,2.4681249999999997,16.0,1
M,62.0,56000.0,2018,60.0,0.0,3.7966666666666664,3.0,6
M,59.0,67000.0,2017,40.0,20.0,3.2216666666666662,6.0,6
F,30.0,40000.0,2017,80.0,0.0,1.3559999999999999,5.0,6
F,38.0,59000.0,2018,100.0,40.0,19.28,1.0,3
M,70.0,74000.0,2017,33.33333333333333,50.0,16.612000000000002,5.0,2
M,55.0,88000.0,2016,40.0,40.0,26.075,6.0,2
M,68.0,73000.0,2015,80.0,100.0,20.586666666666662,9.0,0
F,26.0,52000.0,2017,50.0,50.0,4.155833333333333,12.0,4
F,50.0,63000.0,2017,100.0,40.0,17.416666666666668,3.0,3
M,59.0,71000.0,2018,50.0,0.0,231.26666666666665,3.0,5
F,43.0,66000.0,2016,100.0,75.0,17.82,13.0,4
M,44.0,59000.0,2014,100.0,66.66666666666666,14.115714285714287,7.0,1
M,32.0,41000.0,2017,75.0,0.0,2.015,6.0,6
F,49.0,60000.0,2015,100.0,66.66666666666666,12.277777777777779,9.0,0
F,64.0,80000.0,2017,50.0,50.0,16.119999999999997,2.0,2
F,68.0,92000.0,2017,100.0,100.0,26.544545454545457,11.0,0
M,48.0,56000.0,2013,33.33333333333333,16.666666666666664,2.4485000000000006,20.0,1
F,23.0,41000.0,2018,66.66666666666666,33.33333333333333,11.975555555555555,9.0,6
F,64.0,56000.0,2016,100.0,80.0,16.82,5.0,0
M,29.0,43000.0,2017,60.0,0.0,3.654000000000001,5.0,6
M,25.0,58000.0,2017,50.0,0.0,1.8359999999999999,5.0,6
F,73.0,72000.0,2016,60.0,60.0,18.987142857142857,14.0,0
M,47.0,54000.0,2018,0.0,0.0,3.8733333333333335,3.0,6
M,82.0,32000.0,2015,83.33333333333334,33.33333333333333,1.815625,16.0,1
F,66.0,75000.0,2018,66.66666666666666,83.33333333333334,16.323999999999998,10.0,2
M,31.0,31000.0,2018,66.66666666666666,0.0,2.634,5.0,6
M,49.0,109000.0,2017,75.0,25.0,24.106666666666666,3.0,2
F,50.0,72000.0,2017,100.0,66.66666666666666,21.213333333333335,3.0,3
F,73.0,63000.0,2016,100.0,100.0,16.690625,16.0,0
F,43.0,69000.0,2014,60.0,60.0,3.8493749999999998,16.0,1
F,73.0,91000.0,2015,75.0,50.0,20.96090909090909,11.0,0
M,63.0,111000.0,2017,75.0,75.0,22.53333333333333,6.0,2
M,35.0,47000.0,2015,50.0,100.0,12.82727272727273,11.0,4
M,51.0,45000.0,2017,80.0,20.0,3.0712499999999996,8.0,6
F,48.0,62000.0,2017,100.0,60.0,16.035999999999998,10.0,4
M,58.0,53000.0,2017,100.0,50.0,12.532727272727271,11.0,4
F,73.0,37000.0,2018,75.0,25.0,2.5642857142857145,7.0,3
M,55.0,79000.0,2017,100.0,33.33333333333333,19.03333333333333,3.0,3
M,34.0,37000.0,2018,100.0,0.0,1.5185714285714287,7.0,6
M,73.0,46000.0,2015,50.0,0.0,1.8511111111111112,9.0,1
M,77.0,32000.0,2017,100.0,0.0,2.316,10.0,3
F,63.0,84000.0,2017,80.0,80.0,23.31923076923077,13.0,0
F,56.0,67000.0,2018,40.0,20.0,3.828888888888889,9.0,6
F,51.0,52000.0,2015,100.0,50.0,13.822307692307694,13.0,1
F,54.0,62000.0,2017,100.0,60.0,44.45636363636364,11.0,0
F,18.0,51000.0,2017,100.0,0.0,3.1266666666666665,3.0,6
F,52.0,115000.0,2016,83.33333333333334,50.0,28.710999999999995,10.0,2
M,46.0,36000.0,2018,75.0,0.0,2.18,1.0,6
M,40.0,38000.0,2017,100.0,100.0,10.511666666666665,12.0,4
M,25.0,49000.0,2017,66.66666666666666,0.0,4.396666666666667,3.0,6
M,28.0,35000.0,2016,50.0,0.0,1.9829999999999999,10.0,6
F,34.0,46000.0,2017,33.33333333333333,0.0,1.7000000000000002,1.0,6
M,56.0,50000.0,2018,50.0,33.33333333333333,2.983333333333333,9.0,6
M,60.0,48000.0,2017,66.66666666666666,33.33333333333333,4.498461538461539,13.0,4
F,69.0,36000.0,2016,75.0,25.0,8.882499999999999,12.0,1
F,56.0,85000.0,2018,100.0,33.33333333333333,22.955,4.0,3
M,43.0,62000.0,2015,80.0,100.0,15.19714285714286,14.0,4
M,56.0,67000.0,2016,50.0,66.66666666666666,3.3546153846153848,13.0,1
M,28.0,59000.0,2017,60.0,0.0,2.14,4.0,6
M,47.0,32000.0,2017,80.0,0.0,2.3600000000000003,5.0,6
M,52.0,73000.0,2015,100.0,60.0,17.38125,8.0,0
M,37.0,60000.0,2017,100.0,100.0,15.151666666666664,12.0,4
M,55.0,75000.0,2016,100.0,75.0,21.36,5.0,0
M,24.0,41000.0,2018,66.66666666666666,0.0,0.29,1.0,6
F,24.0,73000.0,2017,60.0,80.0,16.942666666666664,15.0,4
F,24.0,41000.0,2017,83.33333333333334,50.0,11.53875,8.0,4
F,49.0,112000.0,2017,83.33333333333334,50.0,24.95,5.0,2
F,28.0,34000.0,2016,100.0,75.0,20.268124999999998,16.0,4
F,96.0,55000.0,2018,100.0,100.0,14.738,5.0,0
O,34.0,72000.0,2017,50.0,75.0,20.44,6.0,2
M,41.0,91000.0,2016,75.0,50.0,20.754,5.0,2
F,59.0,96000.0,2017,83.33333333333334,83.33333333333334,22.772499999999997,4.0,2
M,53.0,52000.0,2017,100.0,66.66666666666666,14.768571428571425,7.0,3
M,42.0,31000.0,2015,40.0,0.0,1.60875,8.0,6
M,21.0,56000.0,2014,100.0,0.0,1.9650000000000003,10.0,1
M,80.0,68000.0,2015,50.0,50.0,3.2142857142857144,7.0,2
F,39.0,58000.0,2015,100.0,75.0,17.180000000000003,6.0,0
O,47.0,51000.0,2018,100.0,33.33333333333333,15.23,1.0,3
M,49.0,65000.0,2018,100.0,33.33333333333333,19.89,2.0,3
M,57.0,64000.0,2017,83.33333333333334,83.33333333333334,18.037142857142854,14.0,4
F,82.0,104000.0,2017,80.0,60.0,23.3275,4.0,2
M,66.0,53000.0,2016,75.0,75.0,15.16230769230769,13.0,4
F,54.0,66000.0,2018,100.0,25.0,22.57,1.0,3
M,50.0,54000.0,2017,66.66666666666666,66.66666666666666,11.5775,4.0,3
F,62.0,85000.0,2015,33.33333333333333,50.0,124.07285714285715,7.0,5
F,63.0,76000.0,2014,100.0,40.0,21.753999999999998,5.0,0
M,27.0,33000.0,2017,60.0,0.0,3.2840000000000003,5.0,6
F,68.0,53000.0,2017,100.0,60.0,11.11,4.0,3
M,36.0,48000.0,2018,50.0,25.0,4.444,5.0,6
M,42.0,60000.0,2013,50.0,50.0,13.815999999999999,5.0,1
M,71.0,70000.0,2017,75.0,0.0,2.706666666666667,6.0,3
M,37.0,34000.0,2017,60.0,20.0,2.685,10.0,6
M,70.0,47000.0,2018,100.0,0.0,2.0100000000000002,4.0,3
M,35.0,41000.0,2017,66.66666666666666,16.666666666666664,2.340909090909091,11.0,6
M,43.0,42000.0,2016,50.0,66.66666666666666,10.79181818181818,11.0,4
F,19.0,55000.0,2018,66.66666666666666,0.0,4.0200000000000005,4.0,6
F,34.0,34000.0,2017,100.0,75.0,10.027692307692307,13.0,4
F,57.0,62000.0,2014,100.0,40.0,17.58,1.0,0
M,54.0,53000.0,2018,40.0,20.0,6.331666666666668,6.0,6
M,54.0,64000.0,2018,50.0,25.0,2.806,5.0,6
M,69.0,56000.0,2015,100.0,40.0,13.174000000000001,10.0,1
F,35.0,42000.0,2016,50.0,66.66666666666666,11.926666666666668,12.0,4
F,42.0,50000.0,2015,60.0,80.0,34.039375,16.0,4
F,39.0,31000.0,2014,66.66666666666666,33.33333333333333,2.9523076923076923,13.0,1
F,51.0,35000.0,2018,75.0,50.0,3.6283333333333334,6.0,6
M,55.0,79000.0,2016,60.0,60.0,19.938333333333333,6.0,2
F,61.0,60000.0,2017,100.0,25.0,14.54,2.0,3
F,53.0,76000.0,2015,83.33333333333334,83.33333333333334,22.109090909090906,11.0,0
F,59.0,106000.0,2017,50.0,50.0,34.89,5.0,2
F,41.0,72000.0,2018,100.0,100.0,22.413636363636364,11.0,4
M,55.0,34000.0,2016,50.0,25.0,2.5866666666666664,6.0,6
M,41.0,68000.0,2017,75.0,50.0,11.065,2.0,3
F,42.0,46000.0,2016,100.0,0.0,2.5414285714285714,7.0,3
F,64.0,119000.0,2018,40.0,40.0,25.605,2.0,2
F,30.0,61000.0,2018,75.0,0.0,2.85,5.0,6
F,55.0,98000.0,2017,60.0,40.0,23.8575,4.0,2
M,57.0,72000.0,2017,100.0,50.0,17.713333333333335,9.0,3
F,50.0,106000.0,2015,50.0,75.0,23.995,6.0,2
F,67.0,67000.0,2018,66.66666666666666,66.66666666666666,18.395,4.0,3
F,56.0,66000.0,2016,100.0,66.66666666666666,14.693333333333332,9.0,0
M,79.0,61000.0,2016,75.0,25.0,2.9488235294117646,17.0,1
F,71.0,107000.0,2018,66.66666666666666,33.33333333333333,258.7525,4.0,5
M,44.0,93000.0,2017,100.0,33.33333333333333,26.314999999999998,4.0,3
M,46.0,53000.0,2017,75.0,75.0,14.013846153846153,13.0,4
F,54.0,72000.0,2017,100.0,66.66666666666666,21.574545454545458,11.0,0
M,75.0,98000.0,2016,0.0,66.66666666666666,24.066666666666666,3.0,2
M,63.0,31000.0,2017,66.66666666666666,0.0,2.2925,4.0,6
F,20.0,32000.0,2018,100.0,0.0,7.951428571428571,7.0,6
M,55.0,74000.0,2017,100.0,100.0,18.234814814814815,27.0,4
M,52.0,58000.0,2017,100.0,40.0,14.800000000000002,6.0,3
M,21.0,34000.0,2014,80.0,0.0,3.037058823529411,17.0,1
F,74.0,109000.0,2016,25.0,50.0,21.872500000000002,4.0,2
F,51.0,105000.0,2015,75.0,100.0,32.7725,8.0,0
M,47.0,41000.0,2016,50.0,50.0,2.256111111111111,18.0,1
M,46.0,32000.0,2017,50.0,83.33333333333334,7.724166666666666,12.0,4
F,54.0,89000.0,2017,50.0,25.0,17.66,2.0,2
M,76.0,50000.0,2018,75.0,25.0,1.5966666666666667,9.0,3
M,64.0,95000.0,2016,60.0,60.0,115.92750000000001,8.0,5
M,59.0,45000.0,2015,60.0,80.0,10.894117647058822,17.0,1
M,73.0,65000.0,2018,100.0,0.0,1.15,3.0,3
F,63.0,65000.0,2016,66.66666666666666,100.0,15.363846153846158,13.0,0
M,36.0,34000.0,2017,60.0,40.0,6.217142857142858,14.0,4
F,82.0,55000.0,2015,100.0,66.66666666666666,12.139333333333335,15.0,0
M,58.0,71000.0,2013,60.0,60.0,4.2621052631578955,19.0,1
M,39.0,74000.0,2017,50.0,25.0,4.26,4.0,6
M,48.0,93000.0,2016,50.0,50.0,19.658,5.0,2
F,46.0,50000.0,2017,75.0,0.0,9.875,2.0,6
F,45.0,39000.0,2017,100.0,60.0,2.8809999999999993,20.0,4
F,25.0,60000.0,2014,75.0,75.0,6.627826086956522,23.0,1
M,32.0,40000.0,2018,66.66666666666666,0.0,3.215,2.0,6
M,61.0,74000.0,2017,100.0,60.0,23.887500000000003,4.0,3
M,69.0,89000.0,2016,100.0,50.0,21.22857142857143,7.0,0
F,69.0,67000.0,2018,100.0,100.0,15.664166666666668,12.0,0
M,49.0,37000.0,2015,100.0,33.33333333333333,3.9509090909090903,11.0,1
M,38.0,62000.0,2018,100.0,60.0,16.064999999999998,2.0,3
M,31.0,60000.0,2015,83.33333333333334,100.0,17.032916666666665,24.0,4
M,58.0,66000.0,2017,100.0,75.0,15.871666666666668,6.0,0
M,46.0,49000.0,2017,66.66666666666666,83.33333333333334,12.553999999999997,25.0,4
M,47.0,41000.0,2018,100.0,0.0,2.835555555555556,9.0,3
M,37.0,41000.0,2017,66.66666666666666,50.0,3.590625,16.0,4
M,53.0,53000.0,2017,80.0,40.0,3.074,15.0,4
F,61.0,79000.0,2017,60.0,60.0,22.727857142857147,14.0,2
F,23.0,32000.0,2017,50.0,25.0,8.422999999999998,10.0,6
M,81.0,76000.0,2017,100.0,25.0,17.114444444444448,9.0,3
F,59.0,118000.0,2015,100.0,80.0,27.650000000000002,8.0,0
M,20.0,72000.0,2016,80.0,20.0,3.664615384615385,13.0,1
M,68.0,42000.0,2017,75.0,100.0,9.739374999999999,16.0,4
F,71.0,82000.0,2016,33.33333333333333,66.66666666666666,21.197999999999997,5.0,2
M,40.0,52000.0,2015,100.0,75.0,13.910999999999998,10.0,4
F,57.0,87000.0,2017,75.0,100.0,26.09142857142857,7.0,0
M,20.0,53000.0,2017,33.33333333333333,0.0,3.4074999999999998,4.0,6
F,49.0,100000.0,2017,100.0,75.0,28.891250000000003,8.0,0
M,63.0,42000.0,2014,50.0,25.0,2.980833333333333,12.0,1
M,22.0,50000.0,2017,20.0,20.0,2.2983333333333333,6.0,6
F,70.0,70000.0,2016,80.0,80.0,16.825454545454544,11.0,0
M,51.0,34000.0,2018,40.0,0.0,2.066666666666667,6.0,6
M,42.0,69000.0,2016,60.0,100.0,16.8725,16.0,4
M,61.0,56000.0,2018,100.0,40.0,4.6675,4.0,3
