,gender,age,income,year_joined
8571,F,49.0,60000.0,2015
8572,F,64.0,80000.0,2017
8573,F,68.0,92000.0,2017
8574,M,48.0,56000.0,2013
8575,F,23.0,41000.0,2018
8576,F,64.0,56000.0,2016
8577,M,29.0,43000.0,2017
8578,M,25.0,58000.0,2017
8579,F,73.0,72000.0,2016
8580,M,47.0,54000.0,2018
8581,M,82.0,32000.0,2015
8582,F,66.0,75000.0,2018
8583,M,31.0,31000.0,2018
8585,M,49.0,109000.0,2017
8586,F,50.0,72000.0,2017
8587,F,73.0,63000.0,2016
8588,M,54.0,34000.0,2017
8589,F,43.0,69000.0,2014
8590,F,73.0,91000.0,2015
8591,M,63.0,111000.0,2017
8593,M,35.0,47000.0,2015
8594,M,51.0,45000.0,2017
8596,F,48.0,62000.0,2017
8598,M,58.0,53000.0,2017
8599,F,73.0,37000.0,2018
8600,F,40.0,63000.0,2017
8601,M,55.0,79000.0,2017
8602,M,49.0,57000.0,2018
8603,M,34.0,37000.0,2018
8604,M,73.0,46000.0,2015
8605,M,77.0,32000.0,2017
8606,F,63.0,84000.0,2017
8607,F,56.0,67000.0,2018
8609,F,51.0,52000.0,2015
8610,F,54.0,62000.0,2017
8612,F,18.0,51000.0,2017
8614,F,52.0,115000.0,2016
8615,M,46.0,36000.0,2018
8616,M,40.0,38000.0,2017
8618,M,25.0,49000.0,2017
8619,M,28.0,35000.0,2016
8620,F,34.0,46000.0,2017
8621,M,56.0,50000.0,2018
8623,M,60.0,48000.0,2017
8624,F,69.0,36000.0,2016
8625,F,56.0,85000.0,2018
8626,M,43.0,62000.0,2015
8627,M,56.0,67000.0,2016
8628,M,28.0,59000.0,2017
8629,M,47.0,32000.0,2017
8630,M,52.0,73000.0,2015
8631,M,37.0,60000.0,2017
8632,M,55.0,75000.0,2016
8633,M,24.0,41000.0,2018
8634,F,24.0,73000.0,2017
8635,F,24.0,41000.0,2017
8636,F,49.0,112000.0,2017
8637,F,28.0,34000.0,2016
8638,F,96.0,55000.0,2018
8639,O,34.0,72000.0,2017
8640,M,41.0,91000.0,2016
8641,F,59.0,96000.0,2017
8642,M,53.0,52000.0,2017
8643,M,42.0,31000.0,2015
8644,M,21.0,56000.0,2014
8645,M,80.0,68000.0,2015
8646,F,39.0,58000.0,2015
8647,O,47.0,51000.0,2018
8648,M,58.0,92000.0,2017
8650,M,49.0,65000.0,2018
8651,M,57.0,64000.0,2017
8652,F,82.0,104000.0,2017
8653,M,66.0,53000.0,2016
8655,F,54.0,66000.0,2018
8656,M,50.0,54000.0,2017
8657,F,62.0,85000.0,2015
8658,F,63.0,76000.0,2014
8659,M,27.0,33000.0,2017
8660,F,68.0,53000.0,2017
8661,M,36.0,48000.0,2018
8662,M,42.0,60000.0,2013
8663,M,71.0,70000.0,2017
8664,M,37.0,34000.0,2017
8666,M,70.0,47000.0,2018
8667,M,35.0,41000.0,2017
8668,M,43.0,42000.0,2016
8669,F,19.0,55000.0,2018
8670,F,34.0,34000.0,2017
8671,F,57.0,62000.0,2014
8672,M,54.0,53000.0,2018
8673,M,54.0,64000.0,2018
8674,M,69.0,56000.0,2015
8675,F,35.0,42000.0,2016
8676,F,42.0,50000.0,2015
8677,F,39.0,31000.0,2014
8678,F,51.0,35000.0,2018
8679,M,55.0,79000.0,2016
8680,F,61.0,60000.0,2017
8681,F,53.0,76000.0,2015
8683,F,59.0,106000.0,2017
8684,F,41.0,72000.0,2018
8685,M,55.0,34000.0,2016
8686,M,41.0,68000.0,2017
8687,F,42.0,46000.0,2016
8688,F,64.0,119000.0,2018
8689,F,30.0,61000.0,2018
8690,F,55.0,98000.0,2017
8692,M,57.0,72000.0,2017
8693,F,50.0,106000.0,2015
8694,F,67.0,67000.0,2018
8695,F,56.0,66000.0,2016
8696,M,79.0,61000.0,2016
8697,F,71.0,107000.0,2018
8698,M,44.0,93000.0,2017
8699,M,46.0,53000.0,2017
8700,F,54.0,72000.0,2017
8701,M,75.0,98000.0,2016
8702,M,63.0,31000.0,2017
8703,F,20.0,32000.0,2018
8704,M,55.0,74000.0,2017
8705,M,52.0,58000.0,2017
8706,M,21.0,34000.0,2014
8707,F,74.0,109000.0,2016
8708,F,51.0,105000.0,2015
8709,M,47.0,41000.0,2016
8710,M,46.0,32000.0,2017
8711,F,54.0,89000.0,2017
8714,M,76.0,50000.0,2018
8716,M,64.0,95000.0,2016
8717,M,59.0,45000.0,2015
8718,M,73.0,65000.0,2018
8720,F,63.0,65000.0,2016
8721,M,36.0,34000.0,2017
8722,F,82.0,55000.0,2015
8723,M,58.0,71000.0,2013
8724,M,39.0,74000.0,2017
8725,M,48.0,93000.0,2016
8726,F,46.0,50000.0,2017
8727,F,45.0,39000.0,2017
8729,F,25.0,60000.0,2014
8730,M,32.0,40000.0,2018
8731,M,61.0,74000.0,2017
8732,M,69.0,89000.0,2016
8733,F,69.0,67000.0,2018
8735,M,49.0,37000.0,2015
8736,M,38.0,62000.0,2018
8737,M,31.0,60000.0,2015
8739,M,58.0,66000.0,2017
8740,M,46.0,49000.0,2017
8741,M,47.0,41000.0,2018
8742,M,37.0,41000.0,2017
8743,M,53.0,53000.0,2017
8744,M,42.0,78000.0,2017
8745,F,61.0,79000.0,2017
8746,F,23.0,32000.0,2017
8747,M,81.0,76000.0,2017
8748,F,59.0,118000.0,2015
8749,M,20.0,72000.0,2016
8750,M,68.0,42000.0,2017
8751,F,71.0,82000.0,2016
8752,M,40.0,52000.0,2015
8754,F,57.0,87000.0,2017
8755,M,20.0,53000.0,2017
8756,F,49.0,100000.0,2017
8757,F,81.0,98000.0,2018
8758,M,63.0,42000.0,2014
8760,M,22.0,50000.0,2017
8761,F,70.0,70000.0,2016
8763,M,51.0,34000.0,2018
8764,M,42.0,69000.0,2016
8765,M,61.0,56000.0,2018
8766,M,44.0,81000.0,2015
8767,F,35.0,70000.0,2016
8769,M,33.0,56000.0,2016
8770,M,54.0,42000.0,2018
8771,M,71.0,97000.0,2018
8772,F,62.0,36000.0,2018
8774,F,42.0,52000.0,2018
8775,M,61.0,44000.0,2016
8776,F,48.0,74000.0,2013
8777,M,58.0,89000.0,2017
8778,M,75.0,92000.0,2017
8779,M,68.0,104000.0,2016
8780,M,35.0,49000.0,2018
8781,M,59.0,81000.0,2017
8782,F,79.0,74000.0,2017
8783,F,28.0,68000.0,2016
8784,F,51.0,80000.0,2017
8785,M,35.0,35000.0,2014
8787,F,60.0,57000.0,2013
8788,F,48.0,99000.0,2013
8789,F,49.0,57000.0,2017
8790,M,67.0,75000.0,2016
8791,F,84.0,106000.0,2018
8792,M,36.0,73000.0,2017
8793,M,55.0,34000.0,2017
8794,M,62.0,52000.0,2017
8795,F,26.0,68000.0,2017
8799,F,45.0,59000.0,2017
8800,M,78.0,61000.0,2016
8801,M,38.0,64000.0,2016
8803,F,45.0,46000.0,2017
8804,F,71.0,108000.0,2017
8805,M,39.0,52000.0,2017
8806,M,36.0,90000.0,2017
8808,F,81.0,102000.0,2016
8809,F,46.0,66000.0,2017
8810,M,60.0,50000.0,2017
8812,M,21.0,32000.0,2018
8814,F,52.0,32000.0,2014
8816,M,51.0,46000.0,2018
8818,M,41.0,40000.0,2018
8819,F,45.0,70000.0,2018
8820,F,66.0,111000.0,2017
8822,F,58.0,113000.0,2017
8823,F,67.0,104000.0,2017
8824,F,67.0,88000.0,2018
8825,M,63.0,83000.0,2016
8826,F,71.0,69000.0,2017
8827,M,74.0,97000.0,2017
8828,M,82.0,91000.0,2018
8829,M,43.0,39000.0,2013
8830,M,19.0,67000.0,2018
8831,M,53.0,85000.0,2016
8832,M,36.0,41000.0,2018
8833,M,40.0,86000.0,2016
8835,M,30.0,62000.0,2017
8837,F,94.0,76000.0,2017
8839,M,74.0,90000.0,2018
8840,M,53.0,81000.0,2015
8842,M,21.0,68000.0,2017
8843,M,74.0,95000.0,2018
8844,M,41.0,52000.0,2015
8845,F,50.0,84000.0,2018
8846,F,57.0,100000.0,2016
8847,M,71.0,53000.0,2017
8848,F,93.0,110000.0,2017
8849,M,46.0,53000.0,2015
8850,M,52.0,44000.0,2018
8851,M,73.0,68000.0,2017
8852,M,75.0,43000.0,2013
8853,M,45.0,67000.0,2016
8854,F,60.0,32000.0,2017
8855,M,62.0,85000.0,2016
8856,F,75.0,52000.0,2015
8857,F,74.0,98000.0,2014
8858,M,51.0,82000.0,2017
8859,F,54.0,96000.0,2015
8860,M,70.0,64000.0,2018
8861,M,66.0,64000.0,2018
8863,M,45.0,73000.0,2016
8864,F,58.0,91000.0,2018
8865,F,22.0,73000.0,2014
8866,F,55.0,80000.0,2017
8867,M,54.0,41000.0,2015
8869,F,63.0,119000.0,2016
8870,M,61.0,54000.0,2016
8871,M,23.0,69000.0,2017
8873,M,61.0,53000.0,2018
8874,M,49.0,47000.0,2018
8875,F,55.0,82000.0,2016
8876,M,72.0,43000.0,2017
8878,O,64.0,76000.0,2017
8879,F,56.0,57000.0,2015
8880,F,74.0,36000.0,2018
8881,F,56.0,76000.0,2018
8882,M,76.0,50000.0,2018
8883,F,68.0,97000.0,2017
8884,M,66.0,88000.0,2016
8885,M,47.0,30000.0,2013
8886,M,38.0,37000.0,2018
8888,M,45.0,43000.0,2016
8889,M,62.0,72000.0,2015
8890,M,63.0,40000.0,2014
8891,F,64.0,92000.0,2017
8892,M,70.0,31000.0,2017
8893,M,41.0,81000.0,2017
8894,M,28.0,30000.0,2017
8895,F,73.0,80000.0,2016
8897,F,54.0,61000.0,2015
8899,M,57.0,103000.0,2017
8900,M,45.0,63000.0,2014
8901,F,49.0,95000.0,2018
8902,M,65.0,52000.0,2017
8903,M,62.0,90000.0,2018
8904,M,56.0,59000.0,2018
8905,M,42.0,47000.0,2015
8906,M,67.0,51000.0,2018
8907,M,53.0,33000.0,2016
8908,M,74.0,45000.0,2016
8909,F,58.0,72000.0,2015
8910,F,58.0,44000.0,2016
8911,M,62.0,103000.0,2016
8912,M,24.0,32000.0,2015
8913,F,61.0,60000.0,2017
8914,M,49.0,45000.0,2018
8915,M,36.0,34000.0,2017
8916,F,71.0,110000.0,2017
8917,M,23.0,48000.0,2018
8918,F,40.0,98000.0,2018
8919,M,34.0,31000.0,2018
8920,M,74.0,66000.0,2016
8921,F,89.0,63000.0,2017
8922,F,26.0,64000.0,2018
8923,M,19.0,71000.0,2015
8924,M,29.0,47000.0,2018
8925,M,72.0,59000.0,2013
8926,F,56.0,87000.0,2016
8927,M,50.0,39000.0,2017
8928,F,52.0,63000.0,2016
8929,F,84.0,88000.0,2016
8931,M,22.0,43000.0,2018
8932,F,40.0,51000.0,2015
8933,M,55.0,119000.0,2016
8934,F,48.0,69000.0,2017
8935,F,35.0,54000.0,2018
8936,M,45.0,63000.0,2016
8937,M,33.0,73000.0,2017
8938,M,68.0,105000.0,2015
8939,M,27.0,41000.0,2018
8940,F,57.0,64000.0,2016
8942,M,28.0,60000.0,2017
8943,F,23.0,61000.0,2017
8944,M,68.0,99000.0,2017
8945,F,38.0,56000.0,2015
8946,M,59.0,95000.0,2018
8947,F,49.0,73000.0,2017
8948,M,64.0,69000.0,2013
8949,M,60.0,50000.0,2017
8952,M,64.0,55000.0,2017
8953,M,29.0,51000.0,2015
8954,M,25.0,47000.0,2018
8955,M,46.0,47000.0,2017
8956,F,51.0,81000.0,2016
8958,M,23.0,36000.0,2016
8959,O,77.0,63000.0,2018
8960,F,40.0,47000.0,2013
8962,F,23.0,65000.0,2017
8963,O,75.0,52000.0,2015
8964,M,49.0,83000.0,2018
8965,F,37.0,33000.0,2016
8966,M,81.0,40000.0,2018
8967,M,37.0,56000.0,2017
8968,M,88.0,52000.0,2018
8969,M,22.0,44000.0,2018
8970,F,47.0,66000.0,2017
8971,M,40.0,35000.0,2017
8972,F,51.0,86000.0,2016
8973,M,80.0,65000.0,2017
8974,M,44.0,51000.0,2018
8975,F,69.0,79000.0,2017
8977,M,83.0,48000.0,2014
8978,M,39.0,33000.0,2013
8979,M,28.0,44000.0,2017
8980,F,49.0,81000.0,2016
8981,M,81.0,50000.0,2018
8982,M,57.0,103000.0,2018
8983,M,38.0,70000.0,2018
8984,M,32.0,47000.0,2018
8985,F,43.0,38000.0,2013
8986,F,66.0,57000.0,2017
8987,M,79.0,103000.0,2017
8988,M,69.0,74000.0,2016
8990,F,55.0,115000.0,2016
8991,F,42.0,100000.0,2016
8992,M,25.0,35000.0,2017
8993,M,58.0,71000.0,2018
8994,M,23.0,70000.0,2017
8995,F,73.0,35000.0,2015
8996,M,64.0,54000.0,2017
8997,M,52.0,77000.0,2017
8998,O,36.0,88000.0,2018
8999,F,55.0,71000.0,2017
9000,F,56.0,77000.0,2016
9003,F,51.0,108000.0,2016
9004,F,76.0,66000.0,2017
9005,M,19.0,59000.0,2015
9007,M,51.0,75000.0,2017
9008,M,42.0,44000.0,2018
9009,F,37.0,78000.0,2018
9011,F,52.0,119000.0,2018
9012,M,56.0,53000.0,2018
9013,F,55.0,65000.0,2017
9014,F,68.0,59000.0,2017
9015,M,48.0,74000.0,2016
9016,M,60.0,79000.0,2016
9017,M,75.0,92000.0,2016
9018,F,28.0,35000.0,2017
9019,F,48.0,79000.0,2017
9020,F,61.0,37000.0,2017
9021,M,29.0,31000.0,2017
9022,M,39.0,81000.0,2018
9024,M,68.0,40000.0,2014
9025,F,58.0,112000.0,2017
9026,F,62.0,77000.0,2017
9027,F,68.0,77000.0,2017
9028,F,40.0,79000.0,2015
9029,F,48.0,74000.0,2018
9030,F,91.0,64000.0,2017
9032,F,57.0,62000.0,2015
9033,M,37.0,66000.0,2018
9034,M,57.0,33000.0,2017
9035,M,62.0,92000.0,2017
9036,M,65.0,33000.0,2013
9037,M,61.0,62000.0,2016
9038,M,50.0,43000.0,2018
9039,F,61.0,31000.0,2018
9040,F,51.0,61000.0,2017
9041,F,91.0,57000.0,2017
9042,F,53.0,80000.0,2017
9045,M,40.0,91000.0,2018
9046,F,53.0,71000.0,2018
9047,M,44.0,48000.0,2018
9049,M,22.0,54000.0,2014
9050,F,40.0,86000.0,2017
9051,M,81.0,67000.0,2015
9052,M,41.0,54000.0,2017
9053,F,50.0,81000.0,2016
9054,F,52.0,58000.0,2018
9055,M,60.0,91000.0,2016
9056,M,57.0,91000.0,2015
9058,F,75.0,35000.0,2015
9059,M,38.0,51000.0,2017
9060,F,33.0,59000.0,2017
9061,M,38.0,74000.0,2018
9062,M,52.0,46000.0,2018
9063,M,27.0,31000.0,2018
9064,M,86.0,58000.0,2015
9066,M,18.0,48000.0,2018
9067,M,23.0,35000.0,2017
9068,F,74.0,83000.0,2017
9069,F,81.0,103000.0,2016
9070,F,53.0,85000.0,2016
9071,M,54.0,35000.0,2017
9072,F,44.0,98000.0,2018
9073,F,53.0,98000.0,2017
9074,M,24.0,44000.0,2018
9075,F,78.0,68000.0,2018
9076,F,43.0,75000.0,2016
9077,F,60.0,61000.0,2016
9078,F,88.0,90000.0,2017
9079,M,63.0,44000.0,2016
9081,M,30.0,41000.0,2017
9082,M,35.0,71000.0,2014
9083,F,64.0,91000.0,2016
9084,F,63.0,71000.0,2017
9086,F,69.0,105000.0,2018
9087,F,51.0,78000.0,2015
9088,M,76.0,54000.0,2017
9089,F,58.0,71000.0,2015
9090,M,46.0,86000.0,2017
9091,M,51.0,73000.0,2017
9092,F,69.0,101000.0,2018
9093,F,79.0,50000.0,2013
9094,F,55.0,115000.0,2017
9095,M,27.0,43000.0,2016
9097,O,67.0,58000.0,2017
9099,O,52.0,40000.0,2017
9100,F,20.0,50000.0,2017
9101,M,24.0,39000.0,2016
9102,F,61.0,102000.0,2016
9103,M,22.0,68000.0,2018
9104,F,48.0,96000.0,2016
9105,F,44.0,62000.0,2018
9106,M,41.0,38000.0,2017
9107,M,55.0,73000.0,2017
9108,M,33.0,53000.0,2016
9109,M,46.0,72000.0,2014
9110,M,27.0,49000.0,2014
9112,F,63.0,76000.0,2015
9113,M,33.0,40000.0,2014
9114,F,42.0,54000.0,2016
9115,F,89.0,38000.0,2015
9117,F,64.0,75000.0,2017
9118,O,30.0,48000.0,2017
9119,F,50.0,57000.0,2018
9120,F,26.0,69000.0,2015
9122,F,67.0,61000.0,2015
9123,M,25.0,58000.0,2017
9124,M,69.0,39000.0,2015
9125,F,74.0,84000.0,2018
9126,F,34.0,71000.0,2016
9127,M,37.0,70000.0,2015
9128,M,82.0,74000.0,2016
9129,M,51.0,89000.0,2018
9130,M,48.0,47000.0,2018
9131,M,49.0,51000.0,2014
9132,M,81.0,115000.0,2017
9133,M,75.0,76000.0,2018
9135,F,52.0,76000.0,2017
9136,M,34.0,35000.0,2017
9137,M,56.0,87000.0,2016
9139,F,84.0,73000.0,2016
9140,M,26.0,38000.0,2017
9141,F,67.0,43000.0,2013
9142,M,41.0,70000.0,2018
9143,F,58.0,39000.0,2017
9144,M,53.0,92000.0,2017
9145,M,37.0,75000.0,2016
9146,M,46.0,37000.0,2017
9147,M,49.0,93000.0,2018
9148,M,37.0,56000.0,2017
9150,M,84.0,109000.0,2018
9151,M,21.0,41000.0,2017
9152,M,79.0,55000.0,2018
9153,F,71.0,90000.0,2017
9154,M,27.0,42000.0,2017
9155,F,49.0,73000.0,2017
9156,M,47.0,56000.0,2017
9157,M,28.0,62000.0,2018
9158,F,43.0,68000.0,2016
9159,M,18.0,54000.0,2017
9160,F,74.0,35000.0,2017
9161,M,67.0,94000.0,2016
9162,F,56.0,63000.0,2016
9163,M,39.0,61000.0,2015
9164,F,45.0,60000.0,2017
9165,F,52.0,65000.0,2017
9166,F,65.0,51000.0,2016
9167,M,79.0,56000.0,2017
9168,F,42.0,65000.0,2014
9169,F,57.0,95000.0,2017
9170,M,30.0,49000.0,2014
9171,M,69.0,103000.0,2018
9172,M,63.0,95000.0,2018
9173,F,49.0,73000.0,2016
9174,M,30.0,50000.0,2013
9175,M,57.0,73000.0,2015
9176,M,33.0,38000.0,2017
9177,F,82.0,40000.0,2017
9178,F,83.0,69000.0,2016
9179,M,68.0,39000.0,2016
9180,F,52.0,70000.0,2018
9181,M,19.0,30000.0,2018
9182,F,30.0,40000.0,2017
9183,M,81.0,60000.0,2015
9185,F,55.0,67000.0,2017
9186,M,47.0,62000.0,2017
9187,O,28.0,33000.0,2017
9188,M,45.0,40000.0,2018
9189,M,60.0,118000.0,2015
9191,F,68.0,51000.0,2017
9192,M,67.0,53000.0,2017
9194,F,49.0,78000.0,2017
9195,M,77.0,111000.0,2016
9198,M,77.0,80000.0,2016
9199,M,53.0,116000.0,2015
9200,F,82.0,81000.0,2015
9201,M,56.0,75000.0,2018
9202,F,85.0,115000.0,2017
9203,M,62.0,102000.0,2016
9204,M,64.0,98000.0,2018
9206,M,48.0,100000.0,2017
9208,F,60.0,74000.0,2015
9209,O,53.0,67000.0,2018
9210,M,43.0,77000.0,2018
9211,F,74.0,117000.0,2017
9212,M,53.0,94000.0,2018
9213,M,48.0,66000.0,2018
9214,F,51.0,62000.0,2014
9215,M,34.0,68000.0,2018
9216,F,72.0,37000.0,2016
9217,F,44.0,51000.0,2017
9218,M,25.0,30000.0,2016
9219,M,80.0,72000.0,2018
9220,F,59.0,92000.0,2017
9222,M,32.0,43000.0,2017
9223,M,56.0,64000.0,2017
9224,O,66.0,50000.0,2016
9225,F,28.0,75000.0,2017
9226,F,61.0,59000.0,2016
9227,F,29.0,32000.0,2016
9228,M,29.0,40000.0,2018
9229,M,36.0,45000.0,2017
9230,F,69.0,79000.0,2017
9231,M,41.0,61000.0,2016
9232,M,58.0,64000.0,2018
9234,F,65.0,51000.0,2017
9235,M,70.0,56000.0,2018
9236,M,68.0,68000.0,2016
9237,F,57.0,35000.0,2018
9238,M,54.0,57000.0,2018
9239,F,65.0,95000.0,2016
9240,M,75.0,56000.0,2017
9241,M,66.0,62000.0,2016
9243,F,48.0,100000.0,2017
9244,F,62.0,92000.0,2015
9245,M,28.0,60000.0,2015
9246,F,47.0,39000.0,2018
9247,F,77.0,44000.0,2017
9248,M,25.0,33000.0,2017
9249,M,64.0,69000.0,2018
9250,F,80.0,88000.0,2016
9251,M,34.0,34000.0,2017
9252,M,59.0,36000.0,2014
9253,M,20.0,44000.0,2018
9254,M,47.0,66000.0,2015
9255,M,42.0,93000.0,2014
9257,M,89.0,74000.0,2015
9259,M,43.0,89000.0,2018
9260,M,29.0,60000.0,2018
9261,F,61.0,64000.0,2016
9262,F,63.0,67000.0,2016
9263,M,28.0,33000.0,2018
9264,F,53.0,100000.0,2017
9265,M,38.0,45000.0,2015
9266,M,42.0,60000.0,2014
9267,F,60.0,62000.0,2017
9268,M,33.0,58000.0,2017
9269,M,30.0,59000.0,2016
9270,M,37.0,51000.0,2016
9271,M,34.0,71000.0,2014
9274,F,40.0,56000.0,2013
9275,M,83.0,66000.0,2016
9276,M,51.0,96000.0,2017
9277,M,31.0,56000.0,2018
9278,M,36.0,63000.0,2018
9279,F,67.0,52000.0,2016
9280,F,46.0,75000.0,2015
9281,M,51.0,64000.0,2015
9282,F,52.0,80000.0,2016
9283,M,70.0,45000.0,2018
9284,M,75.0,97000.0,2016
9285,O,43.0,70000.0,2017
9286,F,34.0,35000.0,2016
9287,F,38.0,58000.0,2017
9288,M,44.0,62000.0,2015
9289,M,70.0,55000.0,2018
9290,M,45.0,65000.0,2017
9291,M,56.0,72000.0,2017
9292,F,59.0,88000.0,2016
9293,F,28.0,58000.0,2017
9294,M,76.0,68000.0,2018
9295,M,66.0,58000.0,2018
9296,F,42.0,35000.0,2016
9298,M,41.0,41000.0,2018
9299,M,30.0,33000.0,2013
9300,M,24.0,62000.0,2017
9301,M,60.0,40000.0,2017
9302,F,52.0,50000.0,2016
9303,M,83.0,81000.0,2018
9304,M,58.0,85000.0,2018
9305,M,48.0,75000.0,2017
9307,F,58.0,102000.0,2018
9308,M,55.0,52000.0,2014
9309,F,81.0,65000.0,2018
9311,F,59.0,98000.0,2017
9312,M,61.0,57000.0,2014
9313,M,48.0,59000.0,2016
9314,M,19.0,59000.0,2015
9315,M,56.0,97000.0,2015
9316,M,67.0,82000.0,2018
9317,M,62.0,78000.0,2014
9318,F,77.0,117000.0,2016
9320,M,74.0,112000.0,2016
9321,F,84.0,83000.0,2016
9323,M,86.0,90000.0,2017
9324,M,47.0,50000.0,2018
9325,F,76.0,66000.0,2016
9326,M,79.0,54000.0,2017
9329,M,65.0,59000.0,2017
9330,M,31.0,69000.0,2018
9332,M,72.0,54000.0,2018
9333,M,19.0,70000.0,2017
9334,F,87.0,37000.0,2014
9335,M,32.0,63000.0,2018
9336,M,44.0,46000.0,2017
9337,F,40.0,75000.0,2018
9338,F,51.0,41000.0,2017
9339,M,26.0,50000.0,2015
9340,M,47.0,40000.0,2017
9341,M,51.0,69000.0,2017
9342,M,77.0,103000.0,2017
9343,M,31.0,72000.0,2017
9344,M,36.0,72000.0,2016
9345,F,70.0,100000.0,2016
9346,M,54.0,40000.0,2018
9347,M,18.0,41000.0,2016
9348,O,22.0,64000.0,2017
9349,F,72.0,75000.0,2017
9351,F,80.0,82000.0,2017
9352,M,47.0,63000.0,2018
9353,F,59.0,56000.0,2018
9354,M,60.0,66000.0,2017
9355,M,61.0,98000.0,2014
9356,M,27.0,69000.0,2017
9357,F,60.0,88000.0,2016
9358,F,69.0,105000.0,2017
9359,M,62.0,32000.0,2017
9360,M,29.0,57000.0,2017
9361,M,84.0,32000.0,2018
9362,M,65.0,40000.0,2016
9363,M,39.0,71000.0,2017
9364,M,24.0,65000.0,2017
9365,F,62.0,84000.0,2016
9366,F,59.0,57000.0,2017
9367,M,47.0,46000.0,2018
9368,F,43.0,68000.0,2015
9369,M,83.0,71000.0,2017
9370,F,49.0,94000.0,2018
9371,F,79.0,70000.0,2017
9372,F,58.0,32000.0,2015
9373,F,87.0,46000.0,2016
9374,M,67.0,89000.0,2016
9375,M,29.0,72000.0,2017
9376,F,40.0,78000.0,2016
9377,F,59.0,49000.0,2016
9378,M,55.0,74000.0,2018
9379,F,51.0,97000.0,2017
9381,F,71.0,86000.0,2016
9382,M,61.0,33000.0,2013
9385,M,21.0,46000.0,2017
9386,F,41.0,38000.0,2018
9387,F,50.0,91000.0,2018
9388,F,30.0,54000.0,2016
9389,F,57.0,74000.0,2016
9390,M,48.0,42000.0,2014
9391,F,60.0,93000.0,2016
9392,M,76.0,64000.0,2017
9393,F,63.0,93000.0,2018
9394,F,64.0,75000.0,2016
9396,M,31.0,45000.0,2018
9397,F,65.0,83000.0,2017
9398,M,30.0,67000.0,2018
9399,F,51.0,51000.0,2018
9400,M,77.0,75000.0,2017
9401,M,56.0,82000.0,2015
9402,F,49.0,44000.0,2017
9403,F,40.0,58000.0,2016
9404,F,62.0,120000.0,2017
9405,M,64.0,79000.0,2017
9407,F,76.0,71000.0,2016
9409,F,79.0,67000.0,2018
9410,F,21.0,66000.0,2015
9411,F,80.0,116000.0,2017
9412,M,41.0,58000.0,2016
9413,M,22.0,48000.0,2017
9414,F,65.0,84000.0,2017
9416,F,68.0,119000.0,2015
9417,F,19.0,44000.0,2018
9418,M,22.0,35000.0,2017
9419,F,76.0,32000.0,2016
9420,F,57.0,96000.0,2018
9421,F,60.0,83000.0,2016
9422,F,90.0,66000.0,2017
9423,M,27.0,57000.0,2018
9424,F,81.0,75000.0,2016
9425,M,55.0,61000.0,2017
9427,F,25.0,53000.0,2014
9428,F,75.0,56000.0,2016
9429,M,80.0,96000.0,2018
9430,M,34.0,42000.0,2017
9431,M,77.0,49000.0,2017
9432,F,43.0,60000.0,2015
9433,M,41.0,49000.0,2016
9434,F,74.0,92000.0,2015
9435,M,71.0,57000.0,2017
9436,M,22.0,36000.0,2016
9437,M,63.0,43000.0,2018
9438,F,80.0,71000.0,2018
9439,F,60.0,57000.0,2016
9440,M,42.0,58000.0,2017
9441,F,58.0,68000.0,2017
9442,M,70.0,82000.0,2018
9443,M,30.0,43000.0,2014
9444,F,59.0,98000.0,2016
9446,M,47.0,74000.0,2018
9447,M,39.0,65000.0,2017
9448,F,51.0,84000.0,2016
9450,F,41.0,57000.0,2018
9451,M,58.0,66000.0,2018
9452,M,53.0,33000.0,2017
9453,M,53.0,34000.0,2017
9454,M,45.0,90000.0,2015
9455,F,77.0,37000.0,2017
9456,M,50.0,92000.0,2015
9457,F,55.0,55000.0,2016
9459,M,39.0,50000.0,2017
9460,M,38.0,75000.0,2018
9462,M,79.0,58000.0,2013
9464,M,55.0,105000.0,2017
9465,M,24.0,50000.0,2017
9466,M,22.0,42000.0,2018
9467,M,50.0,72000.0,2016
9468,M,61.0,77000.0,2017
9469,M,64.0,72000.0,2015
9471,M,90.0,57000.0,2018
9472,M,49.0,51000.0,2018
9473,F,34.0,56000.0,2017
9474,F,93.0,74000.0,2016
9475,M,70.0,46000.0,2016
9476,M,51.0,78000.0,2018
9477,M,54.0,89000.0,2016
9478,M,61.0,71000.0,2015
9479,F,53.0,110000.0,2016
9480,F,76.0,114000.0,2015
9481,F,60.0,97000.0,2016
9482,M,49.0,79000.0,2017
9483,F,88.0,63000.0,2017
9484,M,46.0,34000.0,2017
9486,M,49.0,70000.0,2014
9487,M,26.0,72000.0,2017
9488,M,39.0,59000.0,2016
9489,F,56.0,92000.0,2017
9490,F,54.0,73000.0,2017
9491,O,40.0,88000.0,2017
9492,M,79.0,114000.0,2015
9493,F,72.0,109000.0,2017
9494,F,70.0,59000.0,2016
9495,M,52.0,59000.0,2017
9496,M,54.0,61000.0,2018
9498,F,84.0,61000.0,2017
9499,F,46.0,65000.0,2017
9500,M,71.0,52000.0,2017
9501,F,49.0,56000.0,2016
9503,F,64.0,55000.0,2017
9504,F,21.0,59000.0,2018
9505,F,78.0,82000.0,2017
9506,M,58.0,87000.0,2016
9508,M,72.0,58000.0,2013
9509,M,42.0,67000.0,2016
9510,F,38.0,49000.0,2018
